,inning,batting_team,bowling_team,batsman,bowler,batsman_name,non_striker,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,wicket,wicket_method,who_out,control,extras_type,comm
0,1,India,Bangladesh,34102,56007,Rohit Sharma,Shikhar Dhawan,Mashrafe Mortaza,y,0.1,4.0,4.0,0.0,10.0,144.0,7.0,,,,,,4.0,False,,,1,,"begins in electrifying fashion as he gets the Indian factions going with a divine square drive to this wide, full delivery outside off. Brilliant start for Rohit and India are on the go"
1,1,India,Bangladesh,34102,56007,Rohit Sharma,Shikhar Dhawan,Mashrafe Mortaza,y,0.2,0.0,0.0,0.0,116.0,159.0,7.0,-0.42,7.34,-0.23,0.72,80.541,4.0,False,,,1,,"bowls a length delivery, just outside off, which is defended away"
2,1,India,Bangladesh,34102,56007,Rohit Sharma,Shikhar Dhawan,Mashrafe Mortaza,y,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,False,,,0,,length outside off which is just a shade away from the bat as it nipped away on its line to the keeper
3,1,India,Bangladesh,34102,56007,Rohit Sharma,Shikhar Dhawan,Mashrafe Mortaza,y,0.4,0.0,0.0,0.0,151.0,189.0,6.0,-0.29,7.22,-0.05,0.73,82.445,4.0,False,,,1,,"fullish length slanting in from outside off. Rohit presents a dead, straight bat in response"
4,1,India,Bangladesh,34102,56007,Rohit Sharma,Shikhar Dhawan,Mashrafe Mortaza,y,0.5,0.0,4.0,4.0,232.0,8.0,1.0,-0.07,6.78,0.41,0.85,78.170,8.0,False,,,0,Lb,straying down the pads as Rohit tickles this away through fine leg to get this to the rope. Looks like it was leg byes though upon second viewing
5,1,India,Bangladesh,34102,56007,Rohit Sharma,Shikhar Dhawan,Mashrafe Mortaza,y,0.6,0.0,0.0,0.0,235.0,190.0,3.0,-0.30,8.21,0.13,0.83,78.974,8.0,False,,,1,,once again too straight on middle and leg as this is just nudged away to the leg side
6,1,India,Bangladesh,28235,538506,Shikhar Dhawan,Rohit Sharma,Taskin Ahmed,n,1.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,12.09,0.61,1.96,84.098,8.0,False,,,1,,starts with a nervy bouncer on middle which is allowed to fly through to the keeper. Looks as if he had dragged it a touch. Its a big occasion for the young lad
7,1,India,Bangladesh,28235,538506,Shikhar Dhawan,Rohit Sharma,Taskin Ahmed,n,1.2,0.0,0.0,0.0,206.0,197.0,4.0,-0.30,9.36,0.12,1.27,80.998,8.0,False,,,1,,"another bouncer, along a good line which cramps Dhawan for any space"
8,1,India,Bangladesh,28235,538506,Shikhar Dhawan,Rohit Sharma,Taskin Ahmed,n,1.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,7.85,0.38,0.90,-2.237,8.0,False,,,1,,found a wonderful line going across Dhawan on middle and off. This one bowled just back of a length as Shikhar had no space to work with
9,1,India,Bangladesh,28235,538506,Shikhar Dhawan,Rohit Sharma,Taskin Ahmed,n,1.4,0.0,0.0,0.0,249.0,151.0,2.0,-0.04,8.36,0.52,0.82,82.798,8.0,False,,,1,,"reaches out to this back of a length going across, steering this away to the fielder at point"
10,1,India,Bangladesh,28235,538506,Shikhar Dhawan,Rohit Sharma,Taskin Ahmed,n,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,5.60,-0.30,0.67,-2.237,8.0,False,,,0,,"fullish length delivery, on the pads, which is left unpunished as Dhawan is late on the flick"
11,1,India,Bangladesh,28235,538506,Shikhar Dhawan,Rohit Sharma,Taskin Ahmed,n,1.6,4.0,4.0,0.0,345.0,256.0,3.0,0.01,5.20,0.21,0.53,81.398,12.0,False,,,1,,"overpitched, and in the slot, as Dhawan obliges with a sumptuous cover drive which blitzes away to the extra-cover rope"
12,1,India,Bangladesh,34102,56007,Rohit Sharma,Shikhar Dhawan,Mashrafe Mortaza,y,2.1,4.0,4.0,0.0,205.0,357.0,4.0,-0.27,4.54,-0.13,0.50,84.059,16.0,False,,,1,,"too easy for someone of Rohit's considerable talent. Pitched up on middle and pushed straight back with the full face, as this one just gathered momentum along the carpet to find the boundary. Sheer elegance from the right-hander"
13,1,India,Bangladesh,34102,56007,Rohit Sharma,Shikhar Dhawan,Mashrafe Mortaza,y,2.2,0.0,0.0,0.0,145.0,197.0,6.0,,,,,,16.0,False,,,1,,onto the back foot now as he keeps out this back of a length outside his off peg
14,1,India,Bangladesh,34102,56007,Rohit Sharma,Shikhar Dhawan,Mashrafe Mortaza,y,2.3,0.0,0.0,0.0,105.0,180.0,6.0,-0.45,9.84,-0.42,1.25,78.394,16.0,False,,,1,,"tries to guide this back of a length away off the back foot through cover, but is held by the close-in fielder"
15,1,India,Bangladesh,34102,56007,Rohit Sharma,Shikhar Dhawan,Mashrafe Mortaza,y,2.4,0.0,0.0,0.0,121.0,192.0,6.0,-0.46,7.60,-0.24,0.81,77.796,16.0,False,,,1,,"looks to get away a drop single towards the point region, but hits it a bit too well to the fielder"
16,1,India,Bangladesh,34102,56007,Rohit Sharma,Shikhar Dhawan,Mashrafe Mortaza,y,2.5,0.0,0.0,0.0,116.0,195.0,6.0,-0.45,8.03,-0.27,1.05,77.882,16.0,False,,,1,,defends this length delivery outside of off towards the bowler
17,1,India,Bangladesh,34102,56007,Rohit Sharma,Shikhar Dhawan,Mashrafe Mortaza,y,2.6,1.0,1.0,0.0,122.0,43.0,8.0,-0.51,8.57,-0.40,1.21,78.514,17.0,False,,,0,,"back of a length, outside of off, which Rohit is drawn into playing, but the extra bounce has him surprised as he opens the face a touch to run this towards the slip fielder on the bounce. Would have been interesting had it been struck firmer to the fielder"
18,1,India,Bangladesh,34102,538506,Rohit Sharma,Shikhar Dhawan,Taskin Ahmed,y,3.1,0.0,0.0,0.0,178.0,197.0,5.0,-0.24,5.69,-0.11,0.72,-2.237,17.0,False,,,0,,"full delivery, angling in on off, which is struck back to the bowler"
19,1,India,Bangladesh,34102,538506,Rohit Sharma,Shikhar Dhawan,Taskin Ahmed,y,3.2,4.0,4.0,0.0,324.0,76.0,2.0,-0.41,10.68,-0.20,1.55,81.938,21.0,False,,,1,,"picks the vacant space at backward square as he fetches this back of a length outside off, and manupilates it away with a pull towards the square leg boundary. Smart shot with the fielder on offer"
20,1,India,Bangladesh,34102,538506,Rohit Sharma,Shikhar Dhawan,Taskin Ahmed,y,3.3,0.0,0.0,0.0,113.0,158.0,7.0,-0.54,10.90,-0.25,1.19,84.349,21.0,False,,,1,,gets right on top of this back of a length outside his off stump
21,1,India,Bangladesh,34102,538506,Rohit Sharma,Shikhar Dhawan,Taskin Ahmed,y,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,4.98,-0.45,0.57,86.696,21.0,False,,,0,,"has a go at this full delivery, outside off, with this one straightening on him as he went for the drive"
22,1,India,Bangladesh,34102,538506,Rohit Sharma,Shikhar Dhawan,Taskin Ahmed,y,3.5,2.0,2.0,0.0,313.0,125.0,2.0,-0.04,5.34,0.22,0.68,87.910,23.0,False,,,1,,effortless flick to this fuller length off the pads as he picks out the deep fine leg fielder
23,1,India,Bangladesh,34102,538506,Rohit Sharma,Shikhar Dhawan,Taskin Ahmed,y,3.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,12.85,-0.72,1.99,85.654,23.0,False,,,1,,delivers a sharp bouncer outside of off which is called one for the over
24,1,India,Bangladesh,28235,56007,Shikhar Dhawan,Rohit Sharma,Mashrafe Mortaza,n,4.1,0.0,0.0,0.0,168.0,201.0,5.0,-0.23,8.35,0.02,0.84,79.830,23.0,False,,,1,,back of a length which bends into Dhawan as he defended off the back foot
25,1,India,Bangladesh,28235,56007,Shikhar Dhawan,Rohit Sharma,Mashrafe Mortaza,n,4.2,0.0,0.0,0.0,253.0,176.0,3.0,-0.18,8.56,0.32,1.09,79.947,23.0,False,,,1,,"short length, going across, which is punched away to the short cover in place"
26,1,India,Bangladesh,28235,56007,Shikhar Dhawan,Rohit Sharma,Mashrafe Mortaza,n,4.3,0.0,1.0,1.0,0.0,0.0,0.0,-0.43,7.79,-0.41,0.98,79.914,24.0,False,,,0,Lb,length delivery on the pads which Dhawan is late on as he attempted to get it away behind square. Doesn't prevent them from running the leg bye though
27,1,India,Bangladesh,34102,56007,Rohit Sharma,Shikhar Dhawan,Mashrafe Mortaza,y,4.4,0.0,0.0,0.0,241.0,205.0,3.0,-0.17,7.58,0.15,0.74,79.504,24.0,False,,,1,,straying on the pads as this one is tucked away towards midwicket
28,1,India,Bangladesh,34102,56007,Rohit Sharma,Shikhar Dhawan,Mashrafe Mortaza,y,4.5,1.0,1.0,0.0,172.0,235.0,5.0,-0.31,6.96,-0.08,0.76,79.657,25.0,False,,,1,,"full delivery which is met with the full face as it angled in. Shikhar was late on the call though, as he slipped in an effort to make up the pace, before finally regrouping to get to the other end. Would have been a calamitous way to go had the mid-on fielder been more aware"
29,1,India,Bangladesh,28235,56007,Shikhar Dhawan,Rohit Sharma,Mashrafe Mortaza,n,4.6,1.0,1.0,0.0,198.0,217.0,4.0,-0.24,6.47,0.06,0.63,70.799,26.0,False,,,1,,"content to run the drop single to this length delivery going across. Hustles hard to beat the fielder from mid-off, who ends up taking a shy at the stumps"
30,1,India,Bangladesh,28235,300618,Shikhar Dhawan,Rohit Sharma,Nasir Hossain,n,5.1,1.0,1.0,0.0,248.0,266.0,4.0,0.41,3.61,0.29,0.50,54.429,27.0,False,,,1,,begins from round the wicket as Shikhar is able to steer this one tossed up outside off towards extra-cover
31,1,India,Bangladesh,34102,300618,Rohit Sharma,Shikhar Dhawan,Nasir Hossain,y,5.2,0.0,0.0,0.0,137.0,196.0,6.0,,,,,,27.0,False,,,1,,"goes back over the wicket now to the right-hander, with Rohit defending this tossed up delivery on and around off"
32,1,India,Bangladesh,34102,300618,Rohit Sharma,Shikhar Dhawan,Nasir Hossain,y,5.3,0.0,0.0,0.0,172.0,197.0,5.0,-0.25,5.12,-0.11,0.86,55.882,27.0,False,,,1,,"solid, front foot defence employed by Rohit to this one darted in on middle and off"
33,1,India,Bangladesh,34102,300618,Rohit Sharma,Shikhar Dhawan,Nasir Hossain,y,5.4,0.0,0.0,0.0,192.0,209.0,4.0,-0.20,5.55,-0.02,0.89,54.355,27.0,False,,,1,,fends away this one darted in on middle
34,1,India,Bangladesh,34102,300618,Rohit Sharma,Shikhar Dhawan,Nasir Hossain,y,5.5,1.0,1.0,0.0,222.0,280.0,4.0,-0.13,5.64,0.06,0.74,56.328,28.0,False,,,1,,this time is able to guide it past the bowler's right to pickup a single through long on
35,1,India,Bangladesh,28235,300618,Shikhar Dhawan,Rohit Sharma,Nasir Hossain,n,5.6,0.0,0.0,0.0,234.0,198.0,3.0,0.48,6.27,0.22,0.72,55.575,28.0,False,,,1,,"jabs away this flighted delivery, from round the wicket, with the fielder at extra-cover called into play"
36,1,India,Bangladesh,34102,56007,Rohit Sharma,Shikhar Dhawan,Mashrafe Mortaza,y,6.1,0.0,0.0,0.0,139.0,192.0,6.0,-0.40,5.55,-0.19,0.70,80.778,28.0,False,,,1,,rocks forward to this fuller length outside his off stump
37,1,India,Bangladesh,34102,56007,Rohit Sharma,Shikhar Dhawan,Mashrafe Mortaza,y,6.2,1.0,1.0,0.0,84.0,63.0,8.0,-0.54,8.28,-0.49,0.96,80.198,29.0,False,,,1,,"length delivery, outside off, which is glided away purposefully through third man"
38,1,India,Bangladesh,28235,56007,Shikhar Dhawan,Rohit Sharma,Mashrafe Mortaza,n,6.3,4.0,4.0,0.0,355.0,193.0,3.0,-0.15,8.94,0.34,0.97,77.759,33.0,False,,,1,,"gets away a cut through the deep cover region, with the timing just spot on enough to get to the rope. Nifty punch off the back foot from the Delhi southpaw"
39,1,India,Bangladesh,28235,56007,Shikhar Dhawan,Rohit Sharma,Mashrafe Mortaza,n,6.4,0.0,0.0,0.0,215.0,203.0,4.0,-0.26,8.92,0.29,1.12,71.344,33.0,False,,,1,,"short of a length, going across, which is jabbed away to the silly mid-off fielder. Mortaza not quite looking the part so far..."
