,inning,batting_team,bowling_team,batsman,bowler,batsman_name,non_striker,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,wicket,wicket_method,who_out,control,extras_type
0,1,United Arab Emirates,Zimbabwe,39745,55705,Amjad Ali,Andri Raffaelo,Tinashe Panyangara,n,0.1,0.0,0.0,0.0,197.0,188.0,4.0,0.01,6.39,0.27,0.73,75.479,0.0,False,,,1,
1,1,United Arab Emirates,Zimbabwe,39745,55705,Amjad Ali,Andri Raffaelo,Tinashe Panyangara,n,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.26,7.20,0.75,0.93,77.901,0.0,False,,,1,
2,1,United Arab Emirates,Zimbabwe,39745,55705,Amjad Ali,Andri Raffaelo,Tinashe Panyangara,n,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.37,5.21,0.77,0.68,79.553,0.0,False,,,0,
3,1,United Arab Emirates,Zimbabwe,39745,55705,Amjad Ali,Andri Raffaelo,Tinashe Panyangara,n,0.4,2.0,2.0,0.0,212.0,295.0,4.0,-0.01,6.12,0.02,0.72,76.174,2.0,False,,,0,
4,1,United Arab Emirates,Zimbabwe,39745,55705,Amjad Ali,Andri Raffaelo,Tinashe Panyangara,n,0.5,0.0,0.0,0.0,190.0,192.0,4.0,0.09,6.82,0.32,0.69,79.352,2.0,False,,,1,
5,1,United Arab Emirates,Zimbabwe,39745,55705,Amjad Ali,Andri Raffaelo,Tinashe Panyangara,n,0.6,0.0,0.0,0.0,219.0,233.0,4.0,0.41,5.56,0.76,0.65,75.265,2.0,False,,,0,
6,1,United Arab Emirates,Zimbabwe,384817,425639,Andri Berenger,Amjad Ali,Tendai Chatara,y,1.1,2.0,2.0,0.0,134.0,27.0,8.0,-0.52,8.52,-0.42,1.23,80.902,4.0,False,,,0,
7,1,United Arab Emirates,Zimbabwe,384817,425639,Andri Berenger,Amjad Ali,Tendai Chatara,y,1.2,0.0,0.0,0.0,178.0,185.0,5.0,-0.63,10.08,-0.25,1.33,77.389,4.0,False,,,1,
8,1,United Arab Emirates,Zimbabwe,384817,425639,Andri Berenger,Amjad Ali,Tendai Chatara,y,1.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,6.31,-0.76,0.84,78.080,4.0,False,,,1,
9,1,United Arab Emirates,Zimbabwe,384817,425639,Andri Berenger,Amjad Ali,Tendai Chatara,y,1.4,0.0,0.0,0.0,113.0,136.0,7.0,-0.59,7.30,-0.49,0.88,83.892,4.0,False,,,1,
10,1,United Arab Emirates,Zimbabwe,384817,425639,Andri Berenger,Amjad Ali,Tendai Chatara,y,1.5,0.0,0.0,0.0,115.0,145.0,7.0,-0.47,6.64,-0.20,0.89,81.156,4.0,False,,,1,
11,1,United Arab Emirates,Zimbabwe,384817,425639,Andri Berenger,Amjad Ali,Tendai Chatara,y,1.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,7.30,-0.64,0.91,82.136,4.0,False,,,1,
12,1,United Arab Emirates,Zimbabwe,39745,55705,Amjad Ali,Andri Raffaelo,Tinashe Panyangara,n,2.1,0.0,0.0,0.0,203.0,122.0,1.0,0.00,8.60,0.45,0.94,79.632,4.0,False,,,0,
13,1,United Arab Emirates,Zimbabwe,39745,55705,Amjad Ali,Andri Raffaelo,Tinashe Panyangara,n,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.20,5.98,0.65,0.58,81.772,4.0,False,,,0,
