,inning,batting_team,bowling_team,batsman,bowler,batsman_name,non_striker,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,wicket,wicket_method,who_out,control,extras_type,comm
0,1,Ireland,Zimbabwe,24611,55705,William Porterfield,Paul Stirling,Tinashe Panyangara,n,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.26,6.83,0.92,0.87,78.404,0.0,False,,,1,,"fullish outside off, angling away at a fairly gentle pace, left alone"
1,1,Ireland,Zimbabwe,24611,55705,William Porterfield,Paul Stirling,Tinashe Panyangara,n,0.2,1.0,1.0,0.0,257.0,239.0,3.0,0.22,5.36,0.44,0.66,76.224,1.0,False,,,1,,a bit closer to the batsman now and he comes forward to play a checked drive to the left of mid-off
2,1,Ireland,Zimbabwe,303427,55705,Paul Stirling,William Porterfield,Tinashe Panyangara,y,0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,5.31,0.23,0.65,78.906,1.0,False,,,0,,"full again, a bit of shape into Stirling as he looks to play around his front pad. Misses it and it smacks him on the pad but it's going a long way down the leg side"
3,1,Ireland,Zimbabwe,303427,55705,Paul Stirling,William Porterfield,Tinashe Panyangara,y,0.4,4.0,4.0,0.0,348.0,261.0,3.0,0.02,4.01,0.18,0.48,79.389,5.0,False,,,1,,overpitched on middle stump and Stirling simply leans over the ball to clip it away between short midwicket and mid-on
4,1,Ireland,Zimbabwe,303427,55705,Paul Stirling,William Porterfield,Tinashe Panyangara,y,0.5,0.0,0.0,0.0,213.0,180.0,3.0,-0.44,6.06,-0.21,0.77,79.608,5.0,False,,,1,,"length ball, a bit of movement in from outside off. Stirling gets forward and defends into the on side"
5,1,Ireland,Zimbabwe,303427,55705,Paul Stirling,William Porterfield,Tinashe Panyangara,y,0.6,4.0,4.0,0.0,360.0,174.0,3.0,-0.24,5.25,-0.04,0.57,79.727,9.0,False,,,1,,"drifting into the pads once more and this time Stirling flicks it squarer, but the result is the same, four more, into the wide open space to the left of long leg"
6,1,Ireland,Zimbabwe,24611,425639,William Porterfield,Paul Stirling,Tendai Chatara,n,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,6.42,0.16,0.87,79.798,9.0,False,,,1,,"length ball, straightening a touch from a tight line close to off stump. Porterfield leaves, and it misses the top of off stump by not too much"
7,1,Ireland,Zimbabwe,24611,425639,William Porterfield,Paul Stirling,Tendai Chatara,n,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.19,5.13,0.45,0.73,-2.237,9.0,False,,,1,,"this one's wider, easier leave for the left-hander"
8,1,Ireland,Zimbabwe,24611,425639,William Porterfield,Paul Stirling,Tendai Chatara,n,1.3,0.0,1.0,1.0,0.0,0.0,0.0,-0.50,7.59,-0.57,1.04,82.943,10.0,False,,,0,Wd,"now he loses his line, starts outside leg stump and it swings even wider"
9,1,Ireland,Zimbabwe,24611,425639,William Porterfield,Paul Stirling,Tendai Chatara,n,1.3,1.0,1.0,0.0,279.0,210.0,3.0,0.07,5.33,0.35,0.70,82.948,11.0,False,,,1,,"length ball on a fourth stump line, leans forward and eases it to the right of mid-off"
10,1,Ireland,Zimbabwe,303427,425639,Paul Stirling,William Porterfield,Tendai Chatara,y,1.4,0.0,0.0,0.0,149.0,227.0,5.0,-0.30,4.85,-0.18,0.57,85.041,11.0,False,,,1,,"full outside off, punched to mid-off"
